id,type,degree,label
904708001,product,4,904708001
818692001,product,1,818692001
636207011,product,5,636207011
892420001,product,5,892420001
923353001,product,4,923353001
923353002,product,3,923353002
829145007,product,26,829145007
729006001,product,19,729006001
810926002,product,15,810926002
829145009,product,5,829145009
679854001,product,22,679854001
679854005,product,11,679854005
870531001,product,7,870531001
679854009,product,12,679854009
921944001,product,3,921944001
679854023,product,12,679854023
809517002,product,8,809517002
373506004,product,14,373506004
679854038,product,2,679854038
679854041,product,5,679854041
576897001,product,5,576897001
855851001,product,1,855851001
765739007,product,12,765739007
893141001,product,22,893141001
893141002,product,31,893141002
852181002,product,7,852181002
901333002,product,7,901333002
919978001,product,3,919978001
919978002,product,2,919978002
725631003,product,2,725631003
797524001,product,12,797524001
941310001,product,1,941310001
920830001,product,7,920830001
654590001,product,6,654590001
767869001,product,18,767869001
921682002,product,6,921682002
802898002,product,2,802898002
866599001,product,6,866599001
899793001,product,7,899793001
808698001,product,19,808698001
808698004,product,34,808698004
757711003,product,7,757711003
866468001,product,4,866468001
878756003,product,7,878756003
913785001,product,7,913785001
794575017,product,21,794575017
911950001,product,35,911950001
842318001,product,3,842318001
865059001,product,10,865059001
865059002,product,13,865059002
910115001,product,1,910115001
892322001,product,5,892322001
900514001,product,1,900514001
816759006,product,1,816759006
856310001,product,42,856310001
856310002,product,52,856310002
856310003,product,35,856310003
897270002,product,8,897270002
897270003,product,5,897270003
798966001,product,15,798966001
805323002,product,3,805323002
606880001,product,1,606880001
864928007,product,14,864928007
900383001,product,8,900383001
844874010,product,10,844874010
844874012,product,15,844874012
785695005,product,15,785695005
726516001,product,1,726516001
726516003,product,6,726516003
831177002,product,10,831177002
884851001,product,17,884851001
905757001,product,3,905757001
895730001,product,11,895730001
836551001,product,13,836551001
836551004,product,10,836551004
808305001,product,6,808305001
882033002,product,1,882033002
572998001,product,23,572998001
872006001,product,12,872006001
572998004,product,4,572998004
572998007,product,10,572998007
572998009,product,22,572998009
572998012,product,12,572998012
572998016,product,1,572998016
868762002,product,29,868762002
868762003,product,24,868762003
807748003,product,6,807748003
846873001,product,5,846873001
662553002,product,3,662553002
830489003,product,3,830489003
912409002,product,3,912409002
830489004,product,11,830489004
757187003,product,2,757187003
820462012,product,1,820462012
861848001,product,26,861848001
861848002,product,37,861848002
861848004,product,23,861848004
763544007,product,2,763544007
879084001,product,8,879084001
769344001,product,3,769344001
851264003,product,3,851264003
857621001,product,41,857621001
857621002,product,15,857621002
857621003,product,14,857621003
771605001,product,17,771605001
742933003,product,1,742933003
839402001,product,30,839402001
839402002,product,31,839402002
757482001,product,2,757482001
751551001,product,20,751551001
850281001,product,8,850281001
754238010,product,4,754238010
892093002,product,11,892093002
335037004,product,15,335037004
335037005,product,2,335037005
849298001,product,3,849298001
853394001,product,13,853394001
853394002,product,18,853394002
853394003,product,4,853394003
882066002,product,7,882066002
882066001,product,26,882066001
892519001,product,4,892519001
214844001,product,8,214844001
890684001,product,5,890684001
890684002,product,8,890684002
894780001,product,23,894780001
843793001,product,49,843793001
880657001,product,5,880657001
843793003,product,22,843793003
843793004,product,55,843793004
879248001,product,38,879248001
879248003,product,20,879248003
879248004,product,15,879248004
879248005,product,16,879248005
879248006,product,16,879248006
803685001,product,6,803685001
871908002,product,7,871908002
681657002,product,5,681657002
827704003,product,5,827704003
827704004,product,14,827704004
827704006,product,20,827704006
827704007,product,21,827704007
723469001,product,34,723469001
723469002,product,19,723469002
932365005,product,22,932365005
932365006,product,14,932365006
932365008,product,14,932365008
723469016,product,12,723469016
822199001,product,11,822199001
850871002,product,6,850871002
850871003,product,10,850871003
822199003,product,20,822199003
822199005,product,8,822199005
822199004,product,4,822199004
854967002,product,3,854967002
806241001,product,12,806241001
806241007,product,19,806241007
828982001,product,12,828982001
806241009,product,8,806241009
786187001,product,5,786187001
786187002,product,4,786187002
825312005,product,13,825312005
798901002,product,2,798901002
798901004,product,3,798901004
850314001,product,12,850314001
826164004,product,12,826164004
826164005,product,15,826164005
826164006,product,19,826164006
826164007,product,11,826164007
857097001,product,14,857097001
826164009,product,7,826164009
857097003,product,13,857097003
914441005,product,16,914441005
914441007,product,31,914441007
826164016,product,18,826164016
855262002,product,26,855262002
904414003,product,11,904414003
816563001,product,80,816563001
816563002,product,72,816563002
869811003,product,17,869811003
816563004,product,44,816563004
816563005,product,34,816563005
816563006,product,18,816563006
869811005,product,12,869811005
816563008,product,17,816563008
816563009,product,17,816563009
878003001,product,4,878003001
911197001,product,2,911197001
907527001,product,28,907527001
854279001,product,19,854279001
903431001,product,7,903431001
838321001,product,27,838321001
826033004,product,5,826033004
885638001,product,3,885638001
892421002,product,12,892421002
892421003,product,17,892421003
822789003,product,1,822789003
892421009,product,22,892421009
808666002,product,37,808666002
841434003,product,58,841434003
784090001,product,2,784090001
841434002,product,56,841434002
841434001,product,60,841434001
841434007,product,38,841434007
843695001,product,10,843695001
810927003,product,11,810927003
841434012,product,32,841434012
804996002,product,17,804996002
804996003,product,11,804996003
870958002,product,14,870958002
850904001,product,5,850904001
723928001,product,10,723928001
876332001,product,8,876332001
876332002,product,8,876332002
728876011,product,2,728876011
811222002,product,8,811222002
825771001,product,18,825771001
866731001,product,81,866731001
866731002,product,38,866731002
825771005,product,12,825771005
825771006,product,18,825771006
825771007,product,5,825771007
938624001,product,17,938624001
826197001,product,17,826197001
791594001,product,4,791594001
869418004,product,9,869418004
925353003,product,3,925353003
878462001,product,19,878462001
835667001,product,3,835667001
928040001,product,19,928040001
928040002,product,24,928040002
819709001,product,4,819709001
627197001,product,14,627197001
858834002,product,6,858834002
842450003,product,2,842450003
834258003,product,13,834258003
869287001,product,1,869287001
806012001,product,10,806012001
826492006,product,9,826492006
902481002,product,17,902481002
871974001,product,13,871974001
808699001,product,10,808699001
808699003,product,19,808699003
929744001,product,10,929744001
903333001,product,10,903333001
903333002,product,3,903333002
842319001,product,2,842319001
768591002,product,5,768591002
715343007,product,14,715343007
926500001,product,12,926500001
901924001,product,16,901924001
901924002,product,16,901924002
852772001,product,13,852772001
901924004,product,17,901924004
852772004,product,6,852772004
895993001,product,12,895993001
871417002,product,3,871417002
895993003,product,25,895993003
895993004,product,24,895993004
895993002,product,9,895993002
867321001,product,1,867321001
824526001,product,24,824526001
824526003,product,11,824526003
824526004,product,3,824526004
851363001,product,10,851363001
882296001,product,10,882296001
878200010,product,3,878200010
765773003,product,27,765773003
765773004,product,13,765773004
765773007,product,29,765773007
800802001,product,1,800802001
870434004,product,7,870434004
739362008,product,7,739362008
920012003,product,7,920012003
860833002,product,9,860833002
901793005,product,28,901793005
901793006,product,10,901793006
809846001,product,5,809846001
809846005,product,4,809846005
857163001,product,26,857163001
857163002,product,11,857163002
857163003,product,16,857163003
877643001,product,41,877643001
859424001,product,32,859424001
859424003,product,7,859424003
859424004,product,18,859424004
833013001,product,17,833013001
882165001,product,12,882165001
845301003,product,6,845301003
906741001,product,6,906741001
194037001,product,1,194037001
845301007,product,9,845301007
589514001,product,8,589514001
859850002,product,11,859850002
788383001,product,5,788383001
850249002,product,41,850249002
850249003,product,25,850249003
881608001,product,14,881608001
871581001,product,22,871581001
882034001,product,1,882034001
608028001,product,2,608028001
889669001,product,18,889669001
860997002,product,11,860997002
860997003,product,8,860997003
860997001,product,7,860997001
889669006,product,5,889669006
812271001,product,28,812271001
812271003,product,25,812271003
898287007,product,6,898287007
933316001,product,4,933316001
898713001,product,22,898713001
751257008,product,8,751257008
888686001,product,9,888686001
716654003,product,2,716654003
915523001,product,22,915523001
817219001,product,18,817219001
915523003,product,4,915523003
913688002,product,2,913688002
913688003,product,31,913688003
782616023,product,10,782616023
910444001,product,3,910444001
943212001,product,2,943212001
914966001,product,20,914966001
914966002,product,16,914966002
841238002,product,13,841238002
761579001,product,2,761579001
773867002,product,2,773867002
905365006,product,26,905365006
510314002,product,1,510314002
904382001,product,1,904382001
855230002,product,1,855230002
904382002,product,1,904382002
853395001,product,22,853395001
853395003,product,13,853395003
687720001,product,2,687720001
822888002,product,8,822888002
818792003,product,2,818792003
786024003,product,3,786024003
743229001,product,3,743229001
864274003,product,8,864274003
905660002,product,5,905660002
805947001,product,22,805947001
861456001,product,4,861456001
871909001,product,2,871909001
835045003,product,3,835045003
759482001,product,31,759482001
890554001,product,9,890554001
841402003,product,8,841402003
841402001,product,12,841402001
837306001,product,35,837306001
837306006,product,27,837306006
890554003,product,6,890554003
837306003,product,28,837306003
890554002,product,12,890554002
837306010,product,11,837306010
837306011,product,21,837306011
559630008,product,6,559630008
897763001,product,3,897763001
598755001,product,24,598755001
494094008,product,1,494094008
559630026,product,41,559630026
559630027,product,14,559630027
552716001,product,11,552716001
874465002,product,15,874465002
798902006,product,1,798902006
874891001,product,33,874891001
874891002,product,20,874891002
909920001,product,8,909920001
851167001,product,40,851167001
556255001,product,23,556255001
828852002,product,1,828852002
913033002,product,12,913033002
856115001,product,11,856115001
806963002,product,5,806963002
806963005,product,9,806963005
817416001,product,27,817416001
817416002,product,24,817416002
817416004,product,30,817416004
817416005,product,4,817416005
879282003,product,6,879282003
907954003,product,5,907954003
828295001,product,21,828295001
902023002,product,10,902023002
828295008,product,14,828295008
728156001,product,17,728156001
728156006,product,20,728156006
886065001,product,4,886065001
728156014,product,7,728156014
728156023,product,17,728156023
728156024,product,9,728156024
829147001,product,24,829147001
829147002,product,15,829147002
597510020,product,1,597510020
663472005,product,1,663472005
878725001,product,4,878725001
878725003,product,3,878725003
913754002,product,18,913754002
913754003,product,19,913754003
858671003,product,10,858671003
729860002,product,38,729860002
882264001,product,12,882264001
869976001,product,10,869976001
865880001,product,29,865880001
868993001,product,16,868993001
811649002,product,9,811649002
875350001,product,30,875350001
875350003,product,20,875350003
654592002,product,10,654592002
841173001,product,17,841173001
841173002,product,35,841173002
886229001,product,4,886229001
841173004,product,14,841173004
816597006,product,5,816597006
814762001,product,17,814762001
814762002,product,9,814762002
888490001,product,1,888490001
732842002,product,11,732842002
732842004,product,6,732842004
732842001,product,17,732842001
915327001,product,2,915327001
915327003,product,2,915327003
732842014,product,12,732842014
897108001,product,6,897108001
732842021,product,14,732842021
877054001,product,2,877054001
850643001,product,3,850643001
850643002,product,1,850643002
789629002,product,5,789629002
789629003,product,3,789629003
859687002,product,10,859687002
929745001,product,14,929745001
858278001,product,5,858278001
852773001,product,7,852773001
836389002,product,3,836389002
785402001,product,12,785402001
891898001,product,32,891898001
457722001,product,2,457722001
785402004,product,6,785402004
849103003,product,10,849103003
457722013,product,3,457722013
873679005,product,9,873679005
846973086,product,6,846973086
808569001,product,8,808569001
751225001,product,1,751225001
687524014,product,7,687524014
823118001,product,55,823118001
823118002,product,26,823118002
708430002,product,3,708430002
823118004,product,28,823118004
778062001,product,30,778062001
739363001,product,7,739363001
858147001,product,14,858147001
885410001,product,5,885410001
937249001,product,4,937249001
827083001,product,13,827083001
827083003,product,6,827083003
702368001,product,8,702368001
821152001,product,3,821152001
870304002,product,35,870304002
935840001,product,17,935840001
853920002,product,4,853920002
870304001,product,35,870304001
702368007,product,11,702368007
893045003,product,16,893045003
702368013,product,5,702368013
702368014,product,1,702368014
852511001,product,3,852511001
877087002,product,7,877087002
557599001,product,6,557599001
891636001,product,9,891636001
891636002,product,19,891636002
766495013,product,15,766495013
766495014,product,18,766495014
844745001,product,26,844745001
557599022,product,28,557599022
773278001,product,2,773278001
855198005,product,27,855198005
859720001,product,5,859720001
919325001,product,4,919325001
886557002,product,7,886557002
886557005,product,11,886557005
511986008,product,2,511986008
866503005,product,3,866503005
817777001,product,5,817777001
664390004,product,4,664390004
787696003,product,1,787696003
804506001,product,2,804506001
870468001,product,10,870468001
924142001,product,4,924142001
860867001,product,10,860867001
860867002,product,14,860867002
742083001,product,8,742083001
830360001,product,11,830360001
910445001,product,1,910445001
914541002,product,4,914541002
859458002,product,26,859458002
859458008,product,7,859458008
872172001,product,3,872172001
855788002,product,3,855788002
888556003,product,4,888556003
863980002,product,27,863980002
872172002,product,5,872172002
863980001,product,27,863980001
863980003,product,28,863980003
827968001,product,74,827968001
827968007,product,23,827968007
891669001,product,6,891669001
891669002,product,5,891669002
891669003,product,15,891669003
859327001,product,10,859327001
879807002,product,6,879807002
859327002,product,7,859327002
837438002,product,13,837438002
827411001,product,44,827411001
806931002,product,11,806931002
827411006,product,27,827411006
841960002,product,29,841960002
841960003,product,19,841960003
841960004,product,20,841960004
889703001,product,2,889703001
832359002,product,20,832359002
832359003,product,36,832359003
832359006,product,23,832359006
875580003,product,4,875580003
776850021,product,7,776850021
865553002,product,7,865553002
740412010,product,3,740412010
859622001,product,10,859622001
888294001,product,16,888294001
894651001,product,1,894651001
747195003,product,4,747195003
642960002,product,4,642960002
784485002,product,9,784485002
784485003,product,4,784485003
682511001,product,3,682511001
926436001,product,5,926436001
871353001,product,3,871353001
879545002,product,3,879545002
879545001,product,7,879545001
867257005,product,5,867257005
877710001,product,14,877710001
775310002,product,13,775310002
902286001,product,22,902286001
806243001,product,4,806243001
806243004,product,2,806243004
806243006,product,6,806243006
863587008,product,1,863587008
706104008,product,3,706104008
864013001,product,9,864013001
626445001,product,1,626445001
706104010,product,2,706104010
858082001,product,10,858082001
870370001,product,6,870370001
886754001,product,29,886754001
909921001,product,25,909921001
600886004,product,1,600886004
904416001,product,13,904416001
904416002,product,18,904416002
584928001,product,2,584928001
863456005,product,3,863456005
600886022,product,14,600886022
839306001,product,9,839306001
921226004,product,14,921226004
599903001,product,5,599903001
894815002,product,11,894815002
919391002,product,6,919391002
897076001,product,5,897076001
817417002,product,12,817417002
817417005,product,6,817417005
809651001,product,1,809651001
811912001,product,3,811912001
877448001,product,7,877448001
881544004,product,8,881544004
881544005,product,20,881544005
871517008,product,7,871517008
871517013,product,11,871517013
871517014,product,7,871517014
843271002,product,20,843271002
863751002,product,12,863751002
892849002,product,7,892849002
723078003,product,21,723078003
723078004,product,20,723078004
735366005,product,5,735366005
794971001,product,1,794971001
840027010,product,7,840027010
887770001,product,26,887770001
887770002,product,41,887770002
736218001,product,5,736218001
812207002,product,42,812207002
812207003,product,31,812207003
898649001,product,37,898649001
636505001,product,13,636505001
681561001,product,3,681561001
829017005,product,25,829017005
866307001,product,25,866307001
866307002,product,20,866307002
915459003,product,3,915459003
917720001,product,5,917720001
879021001,product,10,879021001
811650001,product,1,811650001
868994001,product,23,868994001
814763001,product,5,814763001
814763004,product,10,814763004
702762001,product,2,702762001
743722002,product,2,743722002
869289001,product,1,869289001
869289002,product,3,869289002
725929001,product,13,725929001
887934001,product,14,887934001
890195001,product,20,890195001
869715002,product,4,869715002
890195003,product,15,890195003
857427004,product,9,857427004
857427006,product,16,857427006
857427007,product,3,857427007
810536001,product,6,810536001
884690003,product,6,884690003
848678001,product,3,848678001
926502001,product,26,926502001
844582003,product,8,844582003
805883001,product,4,805883001
898256001,product,10,898256001
851365001,product,17,851365001
888229002,product,25,888229002
753061003,product,14,753061003
851365003,product,7,851365003
888229005,product,24,888229005
888229007,product,17,888229007
876367001,product,2,876367001
876367002,product,7,876367002
776228001,product,4,776228001
828067001,product,18,828067001
828067002,product,12,828067002
852643003,product,4,852643003
852643004,product,4,852643004
650104007,product,1,650104007
636407001,product,3,636407001
798412002,product,8,798412002
904908003,product,4,904908003
878497001,product,30,878497001
845729001,product,14,845729001
845729002,product,9,845729002
622710001,product,4,622710001
850251001,product,37,850251001
850251002,product,32,850251002
846581002,product,14,846581002
832458002,product,39,832458002
906612001,product,6,906612001
906612002,product,3,906612002
759156003,product,4,759156003
832884001,product,35,832884001
759156005,product,4,759156005
832884006,product,22,832884006
832884002,product,20,832884002
832884008,product,19,832884008
882888002,product,63,882888002
817352003,product,20,817352003
870600002,product,8,870600002
817352006,product,23,817352006
852381001,product,26,852381001
934727001,product,4,934727001
585158003,product,6,585158003
857755002,product,2,857755002
882757001,product,15,882757001
882757003,product,8,882757003
925978002,product,4,925978002
897732001,product,1,897732001
889540001,product,13,889540001
768921001,product,11,768921001
763842002,product,7,763842002
796610003,product,2,796610003
763842007,product,3,763842007
148033001,product,9,148033001
936726001,product,1,936726001
781078009,product,11,781078009
766955003,product,2,766955003
906645007,product,22,906645007
906645009,product,29,906645009
906645010,product,16,906645010
806506003,product,4,806506003
925290006,product,22,925290006
837439003,product,21,837439003
837439004,product,19,837439004
765972001,product,9,765972001
825577001,product,36,825577001
825577002,product,29,825577002
825577003,product,27,825577003
825577004,product,11,825577004
815550002,product,2,815550002
827838003,product,1,827838003
618942006,product,3,618942006
764563002,product,2,764563002
906088003,product,4,906088003
861458001,product,20,861458001
861458002,product,18,861458002
888295001,product,12,888295001
747196003,product,14,747196003
696209001,product,16,696209001
737169003,product,1,737169003
696209004,product,10,696209004
696209007,product,2,696209007
890982001,product,2,890982001
890982002,product,2,890982002
858640003,product,22,858640003
858640004,product,35,858640004
752570001,product,2,752570001
877711001,product,10,877711001
865423001,product,2,865423001
687034023,product,38,687034023
687034024,product,31,687034024
864014001,product,11,864014001
776163006,product,10,776163006
889016001,product,2,889016001
934072003,product,2,934072003
711053003,product,60,711053003
711053007,product,15,711053007
711053009,product,29,711053009
926306001,product,4,926306001
926306003,product,6,926306003
746508001,product,1,746508001
711053026,product,45,711053026
711053027,product,22,711053027
523489001,product,5,523489001
711053036,product,10,711053036
711053037,product,9,711053037
523489013,product,3,523489013
892555002,product,5,892555002
864309001,product,16,864309001
897077001,product,10,897077001
864309002,product,10,864309002
757813002,product,8,757813002
747786006,product,6,747786006
897929001,product,2,897929001
811913003,product,4,811913003
865587001,product,22,865587001
918835001,product,34,918835001
611635003,product,4,611635003
918835002,product,4,918835002
253448001,product,7,253448001
765448001,product,3,765448001
253448003,product,25,253448003
814600001,product,3,814600001
904712001,product,4,904712001
808669004,product,14,808669004
892850001,product,5,892850001
892850002,product,7,892850002
815026003,product,13,815026003
878727001,product,6,878727001
809521004,product,9,809521004
774918006,product,1,774918006
253448059,product,12,253448059
857690001,product,7,857690001
890458001,product,16,890458001
857690002,product,7,857690002
618287010,product,13,618287010
618287012,product,14,618287012
819843003,product,1,819843003
883544001,product,8,883544001
732418001,product,7,732418001
751915001,product,8,751915001
723243002,product,3,723243002
751915002,product,11,751915002
889344001,product,16,889344001
750506001,product,5,750506001
557994014,product,24,557994014
854184003,product,8,854184003
840061002,product,6,840061002
852775002,product,50,852775002
885543003,product,19,885543003
852775004,product,45,852775004
852775005,product,22,852775005
869585004,product,5,869585004
516903024,product,4,516903024
736678002,product,2,736678002
589222005,product,7,589222005
736678008,product,5,736678008
906875001,product,5,906875001
624251007,product,13,624251007
778064001,product,34,778064001
896848001,product,29,896848001
778064003,product,49,778064003
761680004,product,5,761680004
761680007,product,6,761680007
878629005,product,1,878629005
778064029,product,12,778064029
823972001,product,7,823972001
823972002,product,6,823972002
778064033,product,15,778064033
778064045,product,11,778064045
923128001,product,10,923128001
767480004,product,12,767480004
806605001,product,5,806605001
806605002,product,1,806605002
888951001,product,5,888951001
866636006,product,4,866636006
860705001,product,22,860705001
860705002,product,12,860705002
860705004,product,11,860705004
903926001,product,18,903926001
887542001,product,10,887542001
855200007,product,42,855200007
914805002,product,28,914805002
851530002,product,39,851530002
857887001,product,25,857887001
843764001,product,2,843764001
858313001,product,26,858313001
817353002,product,82,817353002
817353003,product,32,817353003
817353007,product,42,817353007
817353008,product,72,817353008
817353009,product,65,817353009
831902001,product,2,831902001
817779003,product,4,817779003
817779004,product,3,817779004
889672001,product,3,889672001
729928001,product,30,729928001
867357001,product,28,867357001
867357003,product,26,867357003
729928012,product,10,729928012
729928025,product,13,729928025
675271001,product,1,675271001
577393001,product,4,577393001
737137003,product,10,737137003
737137007,product,8,737137007
895046001,product,10,895046001
915526001,product,46,915526001
915526002,product,48,915526002
844059001,product,18,844059001
844059003,product,3,844059003
278811006,product,51,278811006
278811007,product,23,278811007
844059008,product,1,844059008
879088001,product,22,879088001
879088002,product,9,879088002
866800001,product,2,866800001
922309001,product,2,922309001
883610001,product,12,883610001
910447001,product,9,910447001
782062001,product,3,782062001
179950001,product,19,179950001
859886001,product,7,859886001
851694002,product,6,851694002
899011001,product,10,899011001
872600001,product,28,872600001
880792001,product,28,880792001
872600004,product,15,872600004
872600005,product,22,872600005
872600008,product,10,872600008
872600009,product,6,872600009
860738001,product,29,860738001
860738002,product,13,860738002
547607001,product,4,547607001
547607009,product,7,547607009
820630001,product,9,820630001
930239001,product,2,930239001
811455001,product,1,811455001
887444001,product,8,887444001
805524001,product,2,805524001
805524003,product,5,805524003
832361003,product,47,832361003
832361006,product,39,832361006
832361007,product,7,832361007
717673006,product,2,717673006
902419001,product,20,902419001
849597002,product,5,849597002
644797005,product,2,644797005
644797007,product,6,644797007
644797009,product,7,644797009
644797010,product,5,644797010
765842004,product,3,765842004
897340001,product,2,897340001
889148001,product,15,889148001
875025001,product,2,875025001
621073001,product,10,621073001
856806001,product,12,856806001
875451001,product,50,875451001
559633018,product,9,559633018
863163002,product,24,863163002
875451002,product,39,875451002
822203005,product,30,822203005
875451003,product,14,875451003
902288003,product,9,902288003
855823002,product,6,855823002
855823005,product,10,855823005
754275001,product,2,754275001
903992003,product,4,903992003
789304005,product,4,789304005
731960007,product,1,731960007
399201033,product,6,399201033
907957001,product,1,907957001
903861003,product,3,903861003
871519007,product,8,871519007
918836001,product,33,918836001
781833008,product,12,781833008
870536002,product,8,870536002
805000004,product,3,805000004
805000007,product,7,805000007
805000008,product,9,805000008
700765001,product,18,700765001
840029002,product,6,840029002
889181001,product,5,889181001
700765005,product,7,700765005
870962001,product,3,870962001
578311009,product,5,578311009
578311010,product,1,578311010
884102001,product,5,884102001
884102002,product,4,884102002
820827002,product,11,820827002
757552004,product,6,757552004
854021001,product,18,854021001
854021002,product,17,854021002
757552013,product,1,757552013
926340001,product,4,926340001
873092002,product,25,873092002
858969001,product,7,858969001
858969002,product,3,858969002
885806003,product,12,885806003
822957002,product,10,822957002
822957004,product,8,822957004
771970001,product,12,771970001
866178002,product,5,866178002
771970006,product,4,771970006
928044001,product,8,928044001
801068002,product,8,801068002
842028001,product,15,842028001
842028007,product,7,842028007
842028010,product,5,842028010
801068018,product,3,801068018
918443003,product,4,918443003
918443004,product,10,918443004
890197002,product,1,890197002
708138002,product,8,708138002
708138009,product,5,708138009
857855002,product,9,857855002
708138013,product,3,708138013
812799005,product,4,812799005
868308001,product,3,868308001
708138021,product,5,708138021
708138025,product,7,708138025
868734001,product,12,868734001
868734002,product,6,868734002
926504001,product,12,926504001
881448002,product,12,881448002
881448001,product,11,881448001
901928002,product,10,901928002
901928001,product,8,901928001
895997001,product,9,895997001
865490001,product,17,865490001
726226002,product,17,726226002
865490005,product,12,865490005
898684001,product,16,898684001
812668001,product,45,812668001
812668002,product,24,812668002
652924010,product,6,652924010
652924023,product,5,652924023
852219001,product,8,852219001
860411001,product,6,860411001
852219003,product,11,852219003
860411004,product,8,860411004
714790017,product,33,714790017
747984002,product,8,747984002
714790020,product,75,714790020
714790021,product,39,714790021
714790024,product,40,714790024
774821002,product,5,774821002
658298001,product,26,658298001
658298007,product,21,658298007
926799001,product,6,926799001
937252001,product,9,937252001
797988002,product,19,797988002
797988005,product,11,797988005
927225001,product,9,927225001
873977002,product,46,873977002
878499001,product,4,878499001
878499002,product,7,878499002
878499011,product,1,878499011
835704004,product,3,835704004
878499013,product,1,878499013
883021001,product,13,883021001
836130006,product,21,836130006
836130007,product,21,836130007
786978007,product,6,786978007
858871001,product,7,858871001
786978008,product,2,786978008
768759001,product,22,768759001
768759002,product,15,768759002
768759007,product,27,768759007
926668002,product,12,926668002
896161001,product,10,896161001
838817001,product,7,838817001
695457007,product,3,695457007
861558002,product,40,861558002
861558003,product,27,861558003
902518002,product,2,902518002
872011003,product,9,872011003
536139006,product,27,536139006
894752001,product,13,894752001
826955010,product,6,826955010
894752003,product,9,894752003
898848003,product,2,898848003
826955013,product,13,826955013
817354001,product,54,817354001
878794002,product,19,878794002
917919001,product,4,917919001
852809001,product,4,852809001
742217001,product,3,742217001
750409003,product,1,750409003
936990001,product,7,936990001
536139057,product,10,536139057
840947002,product,25,840947002
536139067,product,10,536139067
791795006,product,6,791795006
851400001,product,18,851400001
851400005,product,7,851400005
851400007,product,11,851400007
915101002,product,2,915101002
678942037,product,9,678942037
678942039,product,10,678942039
882759001,product,12,882759001
678942042,product,4,678942042
684021081,product,4,684021081
684021091,product,3,684021091
678942054,product,13,678942054
678942055,product,17,678942055
756209001,product,5,756209001
678942058,product,18,678942058
756209003,product,12,756209003
756209004,product,19,756209004
881350001,product,19,881350001
758470004,product,2,758470004
809883001,product,8,809883001
906352001,product,25,906352001
858052001,product,49,858052001
866244003,product,8,866244003
858052006,product,48,858052006
858052007,product,45,858052007
858052008,product,58,858052008
709187001,product,1,709187001
827971001,product,16,827971001
156227002,product,3,156227002
879384001,product,1,879384001
903960002,product,8,903960002
863000003,product,31,863000003
863000004,product,53,863000004
863000005,product,32,863000005
863000002,product,45,863000002
891672002,product,8,891672002
666392016,product,9,666392016
867948004,product,2,867948004
867948008,product,5,867948008
867948009,product,10,867948009
821057001,product,6,821057001
934336001,product,4,934336001
805525001,product,14,805525001
805525002,product,3,805525002
854677002,product,33,854677002
854677004,product,46,854677004
854677003,product,39,854677003
832362001,product,36,832362001
766826002,product,4,766826002
832362003,product,29,832362003
832362002,product,55,832362002
658495004,product,3,658495004
881940003,product,2,881940003
863721001,product,3,863721001
830953002,product,24,830953002
830953001,product,25,830953001
895506001,product,34,895506001
862738003,product,2,862738003
762173013,product,1,762173013
824039001,product,3,824039001
900028001,product,7,900028001
859068001,product,18,859068001
777148001,product,1,777148001
730683010,product,1,730683010
737040007,product,23,737040007
730683021,product,22,730683021
737040014,product,8,737040014
737040015,product,24,737040015
784783001,product,1,784783001
730683039,product,6,730683039
909924001,product,15,909924001
909924002,product,25,909924002
909924004,product,18,909924004
909924006,product,1,909924006
730683050,product,39,730683050
730683052,product,6,730683052
730683054,product,22,730683054
889870001,product,21,889870001
730683062,product,10,730683062
859363001,product,23,859363001
928995001,product,13,928995001
890722002,product,4,890722002
802871001,product,6,802871001
892983001,product,5,892983001
897505002,product,14,897505002
885643001,product,18,885643001
908384001,product,9,908384001
887904002,product,11,887904002
887904003,product,16,887904003
871520002,product,4,871520002
871520003,product,9,871520003
871520001,product,10,871520001
896096003,product,8,896096003
890165001,product,7,890165001
816437002,product,14,816437002
947509001,product,9,947509001
589748001,product,9,589748001
706271023,product,4,706271023
856840001,product,30,856840001
856840004,product,19,856840004
822237002,product,12,822237002
859101009,product,5,859101009
796678002,product,5,796678002
759814009,product,61,759814009
839899002,product,15,839899002
839899001,product,10,839899001
782555001,product,3,782555001
759814011,product,19,759814011
782555003,product,7,782555003
887216001,product,4,887216001
907696002,product,38,907696002
907696004,product,33,907696004
918149001,product,13,918149001
799365004,product,12,799365004
799365011,product,81,799365011
816175001,product,2,816175001
896260001,product,2,896260001
799365027,product,16,799365027
904452005,product,8,904452005
904452006,product,10,904452006
832985001,product,5,832985001
814766001,product,13,814766001
814766003,product,12,814766003
814766004,product,9,814766004
749656003,product,2,749656003
762796006,product,5,762796006
887937001,product,17,887937001
760961003,product,10,760961003
762796013,product,22,762796013
511105013,product,10,511105013
542464001,product,13,542464001
702208004,product,1,702208004
909269001,product,6,909269001
891050002,product,1,891050002
891050003,product,2,891050003
803625001,product,6,803625001
848681003,product,18,848681003
887806002,product,19,887806002
848681010,product,3,848681010
865917001,product,21,865917001
865917002,product,20,865917002
870439001,product,11,870439001
915921001,product,17,915921001
915921002,product,20,915921002
832166001,product,14,832166001
905894003,product,4,905894003
891771001,product,9,891771001
590928001,product,26,590928001
902224002,product,8,902224002
783440002,product,5,783440002
863525001,product,4,863525001
863525002,product,5,863525002
920869003,product,6,920869003
822565001,product,2,822565001
